force,strain
28.0667817,373.285
28.0667817,295.421
28.0667817,285.684
28.0667817,275.945
28.0667817,196.961
28.0667817,188.8
28.0667817,179.72
28.0667817,576.436
28.0667817,567.029
28.0667817,556.911
28.0667817,489.649
28.0667817,480.02299999999997
28.0667817,470.363
28.0667817,392.645
28.0667817,382.91200000000003
28.0667817,373.17900000000003
28.0667817,295.278
28.0667817,285.53200000000004
28.0667817,275.78200000000004
28.0667817,196.138
28.0667817,187.844
28.0667817,178.743
28.0667817,582.354
28.0667817,574.484
28.0667817,561.703
28.0667817,489.85900000000004
28.0667817,480.189
28.0667817,470.5
28.0667817,392.727
28.0667817,382.995
28.0667817,373.263
28.0667817,295.39300000000003
28.0667817,285.656
28.0667817,275.916
28.0667817,196.93
28.0667817,188.78
28.0667817,179.712
28.0667817,582.375
28.0667817,574.5120000000001
28.0667817,561.722
28.0667817,489.87499999999994
28.0667817,480.206
28.0667817,470.517
28.0667817,392.748
28.0667817,383.017
28.0667817,373.285
28.0667817,295.421
28.0667817,285.684
28.0667817,275.945
28.0667817,196.961
28.0667817,188.8
28.0667817,179.72
28.0667817,576.436
28.0667817,567.029
28.0667817,556.911
28.0667817,489.649
28.0667817,480.02299999999997
28.0667817,470.363
28.0667817,392.645
28.0667817,382.91200000000003
28.0667817,373.17900000000003
28.0667817,295.278
28.0667817,285.53200000000004
28.0667817,275.78200000000004
28.0667817,196.138
28.0667817,187.84300000000002
28.0667817,178.743
28.0667817,582.353
28.0667817,574.484
28.0667817,561.702
28.0667817,489.85900000000004
28.0667817,480.189
28.0667817,470.5
28.0667817,392.727
28.0667817,382.995
28.0667817,373.263
28.0667817,295.39300000000003
28.0667817,285.656
28.0667817,275.916
28.0667817,196.93
28.0667817,188.78
28.0667817,179.712
28.1086344,583.243
28.1086344,575.369
28.1086344,562.5600000000001
28.1086344,490.60499999999996
28.1086344,480.922
28.1086344,471.219
28.1086344,393.33299999999997
28.1086344,383.58799999999997
28.1086344,373.842
28.1086344,295.86100000000005
28.1086344,286.11
28.1086344,276.357
28.1086344,197.255
28.1086344,189.082
28.1086344,179.988
28.1086344,577.296
28.1086344,567.875
28.1086344,557.742
28.1086344,490.38
28.1086344,480.739
28.1086344,471.065
28.1086344,393.23
28.1086344,383.483
28.1086344,373.73499999999996
28.1086344,295.719
28.1086344,285.958
28.1086344,276.193
28.1086344,196.431
28.1086344,188.124
28.1086344,179.01000000000002
28.1086344,583.222
28.1086344,575.341
28.1086344,562.5400000000001
28.1086344,490.58900000000006
28.1086344,480.90500000000003
28.1086344,471.202
28.1086344,393.313
28.1086344,383.56600000000003
28.1086344,373.82000000000005
28.1086344,295.83399999999995
28.1086344,286.082
28.1086344,276.327
28.1086344,197.224
28.1086344,189.06199999999998
28.1086344,179.98
28.1086344,583.244
28.1086344,575.369
28.1086344,562.5600000000001
28.1086344,490.606
28.1086344,480.922
28.1086344,471.219
28.1086344,393.33299999999997
28.1086344,383.58799999999997
28.1086344,373.842
28.1086344,295.86199999999997
28.1086344,286.11
28.1086344,276.357
28.1086344,197.255
28.1086344,189.082
28.1086344,179.988
28.1086344,577.296
28.1086344,567.875
28.1086344,557.742
28.1086344,490.38
28.1086344,480.739
28.1086344,471.065
28.1086344,393.23
28.1086344,383.483
28.1086344,373.73499999999996
28.1086344,295.719
28.1086344,285.958
28.1086344,276.193
28.1086344,196.42999999999998
28.1086344,188.124
28.1086344,179.01000000000002
28.1086344,583.222
28.1086344,575.341
28.1086344,562.5400000000001
28.1086344,490.58900000000006
28.1086344,480.90500000000003
28.1086344,471.20099999999996
28.1086344,393.312
28.1086344,383.56600000000003
28.1086344,373.82000000000005
28.1086344,295.83399999999995
28.1086344,286.082
28.1086344,276.327
28.1086344,197.224
28.1086344,189.06199999999998
28.1086344,179.98
28.1211894,583.504
28.1211894,575.626
28.1211894,562.8109999999999
28.1211894,490.825
28.1211894,481.137
28.1211894,471.429
28.1211894,393.509
28.1211894,383.759
28.1211894,374.009
28.1211894,295.99399999999997
28.1211894,286.238
28.1211894,276.48
28.1211894,197.343
28.1211894,189.166
28.1211894,180.06799999999998
28.1211894,577.554
28.1211894,568.128
28.1211894,557.991
28.1211894,490.599
28.1211894,480.953
28.1211894,471.275
28.1211894,393.406
28.1211894,383.655
28.1211894,373.902
28.1211894,295.851
28.1211894,286.086
28.1211894,276.316
28.1211894,196.518
28.1211894,188.208
28.1211894,179.09
28.1211894,583.482
28.1211894,575.598
28.1211894,562.7909999999999
28.1211894,490.80800000000005
28.1211894,481.11999999999995
28.1211894,471.412
28.1211894,393.488
28.1211894,383.738
28.1211894,373.987
28.1211894,295.966
28.1211894,286.21000000000004
28.1211894,276.45099999999996
28.1211894,197.31199999999998
28.1211894,189.14600000000002
28.1211894,180.061
28.1211894,583.504
28.1211894,575.626
28.1211894,562.8109999999999
28.1211894,490.825
28.1211894,481.137
28.1211894,471.429
28.1211894,393.509
28.1211894,383.759
28.1211894,374.009
28.1211894,295.99399999999997
28.1211894,286.238
28.1211894,276.48
28.1211894,197.343
28.1211894,189.166
28.1211894,180.06799999999998
28.1211894,577.554
28.1211894,568.128
28.1211894,557.991
28.1211894,490.599
28.1211894,480.953
28.1211894,471.275
28.1211894,393.406
28.1211894,383.655
28.1211894,373.902
28.1211894,295.851
28.1211894,286.086
28.1211894,276.316
28.1211894,196.518
28.1211894,188.208
28.1211894,179.09
28.1211894,583.482
28.1211894,575.598
28.1211894,562.7909999999999
28.1211894,490.80800000000005
28.1211894,481.11999999999995
28.1211894,471.412
28.1211894,393.488
28.1211894,383.738
28.1211894,373.987
28.1211894,295.966
28.1211894,286.21000000000004
28.1211894,276.45099999999996
28.1211894,197.31199999999998
28.1211894,189.14600000000002
28.1211894,180.061
28.1647818,584.408
28.1647818,576.518
28.1647818,563.683
28.1647818,491.585
28.1647818,481.883
28.1647818,472.16
28.1647818,394.119
28.1647818,384.354
28.1647818,374.588
28.1647818,296.452
28.1647818,286.682
28.1647818,276.909
28.1647818,197.649
28.1647818,189.45999999999998
28.1647818,180.347
28.1647818,578.449
28.1647818,569.009
28.1647818,558.856
28.1647818,491.35900000000004
28.1647818,481.69899999999996
28.1647818,472.00600000000003
28.1647818,394.016
28.1647818,384.24899999999997
28.1647818,374.48199999999997
28.1647818,296.309
28.1647818,286.529
28.1647818,276.745
28.1647818,196.823
28.1647818,188.49900000000002
28.1647818,179.367
28.1647818,584.3870000000001
28.1647818,576.49
28.1647818,563.664
28.1647818,491.56899999999996
28.1647818,481.866
28.1647818,472.14300000000003
28.1647818,394.098
28.1647818,384.33299999999997
28.1647818,374.567
28.1647818,296.425
28.1647818,286.653
28.1647818,276.879
28.1647818,197.618
28.1647818,189.44
28.1647818,180.34
28.1647818,584.409
28.1647818,576.518
28.1647818,563.683
28.1647818,491.586
28.1647818,481.883
28.1647818,472.16
28.1647818,394.119
28.1647818,384.354
28.1647818,374.588
28.1647818,296.45300000000003
28.1647818,286.682
28.1647818,276.909
28.1647818,197.649
28.1647818,189.45999999999998
28.1647818,180.347
28.1647818,578.449
28.1647818,569.009
28.1647818,558.856
28.1647818,491.35900000000004
28.1647818,481.69899999999996
28.1647818,472.00600000000003
28.1647818,394.016
28.1647818,384.24899999999997
28.1647818,374.48199999999997
28.1647818,296.309
28.1647818,286.529
28.1647818,276.745
28.1647818,196.823
28.1647818,188.49900000000002
28.1647818,179.368
28.1647818,584.3870000000001
28.1647818,576.49
28.1647818,563.664
28.1647818,491.56899999999996
28.1647818,481.866
28.1647818,472.14300000000003
28.1647818,394.098
28.1647818,384.33299999999997
28.1647818,374.56600000000003
28.1647818,296.425
28.1647818,286.653
28.1647818,276.879
28.1647818,197.618
28.1647818,189.439
28.1647818,180.34
2.8127061,58.363
2.8127061,57.574999999999996
2.8127061,56.293
2.8127061,49.092999999999996
2.8127061,48.124
2.8127061,47.153
2.8127061,39.359
2.8127061,38.384
2.8127061,37.409
2.8127061,29.606
2.8127061,28.63
2.8127061,27.654
2.8127061,19.738
2.8127061,18.921
2.8127061,18.011
2.8127061,57.766999999999996
2.8127061,56.824999999999996
2.8127061,55.811
2.8127061,49.07
2.8127061,48.105000000000004
2.8127061,47.137
2.8127061,39.349
2.8127061,38.373
2.8127061,37.397999999999996
2.8127061,29.590999999999998
2.8127061,28.615
2.8127061,27.637
2.8127061,19.656
2.8127061,18.825
2.8127061,17.913
2.8127061,58.36
2.8127061,57.571999999999996
2.8127061,56.291
2.8127061,49.091
2.8127061,48.122
2.8127061,47.151
2.8127061,39.357
2.8127061,38.382
2.8127061,37.406
2.8127061,29.603
2.8127061,28.627
2.8127061,27.651
2.8127061,19.735
2.8127061,18.919
2.8127061,18.009999999999998
2.8127061,58.363
2.8127061,57.574999999999996
2.8127061,56.293
2.8127061,49.092999999999996
2.8127061,48.124
2.8127061,47.153
2.8127061,39.359
2.8127061,38.384
2.8127061,37.409
2.8127061,29.606
2.8127061,28.63
2.8127061,27.654
2.8127061,19.738
2.8127061,18.921
2.8127061,18.011
2.8127061,57.766999999999996
2.8127061,56.824999999999996
2.8127061,55.811
2.8127061,49.07
2.8127061,48.105000000000004
2.8127061,47.137
2.8127061,39.349
2.8127061,38.373
2.8127061,37.397999999999996
2.8127061,29.590999999999998
2.8127061,28.615
2.8127061,27.637
2.8127061,19.656
2.8127061,18.825
2.8127061,17.913
2.8127061,58.36
2.8127061,57.571999999999996
2.8127061,56.291
2.8127061,49.091
2.8127061,48.122
2.8127061,47.151
2.8127061,39.357
2.8127061,38.382
2.8127061,37.406
2.8127061,29.603
2.8127061,28.627
2.8127061,27.651
2.8127061,19.735
2.8127061,18.919
2.8127061,18.009999999999998
28.2113721,585.375
28.2113721,577.472
28.2113721,564.616
28.2113721,492.399
28.2113721,482.68
28.2113721,472.941
28.2113721,394.77099999999996
28.2113721,384.99
28.2113721,375.20799999999997
28.2113721,296.943
28.2113721,287.156
28.2113721,277.36699999999996
28.2113721,197.976
28.2113721,189.773
28.2113721,180.645
28.2113721,579.406
28.2113721,569.9499999999999
28.2113721,559.78
28.2113721,492.172
28.2113721,482.49600000000004
28.2113721,472.786
28.2113721,394.668
28.2113721,384.885
28.2113721,375.101
28.2113721,296.8
28.2113721,287.003
28.2113721,277.202
28.2113721,197.149
28.2113721,188.81099999999998
28.2113721,179.66400000000002
28.2113721,585.3539999999999
28.2113721,577.444
28.2113721,564.596
28.2113721,492.38199999999995
28.2113721,482.663
28.2113721,472.924
28.2113721,394.75
28.2113721,384.968
28.2113721,375.18600000000004
28.2113721,296.915
28.2113721,287.12699999999995
28.2113721,277.337
28.2113721,197.945
28.2113721,189.753
28.2113721,180.638
28.2113721,585.375
28.2113721,577.472
28.2113721,564.616
28.2113721,492.399
28.2113721,482.68
28.2113721,472.941
28.2113721,394.77099999999996
28.2113721,384.99
28.2113721,375.20799999999997
28.2113721,296.943
28.2113721,287.156
28.2113721,277.36699999999996
28.2113721,197.976
28.2113721,189.773
28.2113721,180.645
28.2113721,579.406
28.2113721,569.9499999999999
28.2113721,559.78
28.2113721,492.172
28.2113721,482.49600000000004
28.2113721,472.786
28.2113721,394.668
28.2113721,384.885
28.2113721,375.101
28.2113721,296.8
28.2113721,287.003
28.2113721,277.202
28.2113721,197.148
28.2113721,188.81099999999998
28.2113721,179.66400000000002
28.2113721,585.3530000000001
28.2113721,577.444
28.2113721,564.596
28.2113721,492.38199999999995
28.2113721,482.663
28.2113721,472.924
28.2113721,394.75
28.2113721,384.968
28.2113721,375.18600000000004
28.2113721,296.915
28.2113721,287.12699999999995
28.2113721,277.337
28.2113721,197.945
28.2113721,189.753
28.2113721,180.638
28.2884859,586.975
28.2884859,579.05
28.2884859,566.159
28.2884859,493.74499999999995
28.2884859,483.99899999999997
28.2884859,474.23400000000004
28.2884859,395.85
28.2884859,386.04200000000003
28.2884859,376.234
28.2884859,297.75500000000005
28.2884859,287.941
28.2884859,278.125
28.2884859,198.517
28.2884859,190.292
28.2884859,181.139
28.2884859,580.9889999999999
28.2884859,571.5079999999999
28.2884859,561.31
28.2884859,493.51699999999994
28.2884859,483.815
28.2884859,474.079
28.2884859,395.746
28.2884859,385.937
28.2884859,376.12600000000003
28.2884859,297.611
28.2884859,287.78799999999995
28.2884859,277.96
28.2884859,197.68699999999998
28.2884859,189.327
28.2884859,180.155
28.2884859,586.954
28.2884859,579.022
28.2884859,566.14
28.2884859,493.728
28.2884859,483.98199999999997
28.2884859,474.217
28.2884859,395.829
28.2884859,386.021
28.2884859,376.212
28.2884859,297.72700000000003
28.2884859,287.912
28.2884859,278.095
28.2884859,198.486
28.2884859,190.27200000000002
28.2884859,181.132
28.2884859,586.975
28.2884859,579.05
28.2884859,566.159
28.2884859,493.74499999999995
28.2884859,483.99899999999997
28.2884859,474.23400000000004
28.2884859,395.85
28.2884859,386.04200000000003
28.2884859,376.234
28.2884859,297.75500000000005
28.2884859,287.941
28.2884859,278.125
28.2884859,198.517
28.2884859,190.292
28.2884859,181.139
28.2884859,580.9889999999999
28.2884859,571.5079999999999
28.2884859,561.31
28.2884859,493.51699999999994
28.2884859,483.815
28.2884859,474.079
28.2884859,395.746
28.2884859,385.937
28.2884859,376.12600000000003
28.2884859,297.611
28.2884859,287.78799999999995
28.2884859,277.96
28.2884859,197.68699999999998
28.2884859,189.327
28.2884859,180.155
28.2884859,586.953
28.2884859,579.022
28.2884859,566.139
28.2884859,493.728
28.2884859,483.98199999999997
28.2884859,474.216
28.2884859,395.829
28.2884859,386.021
28.2884859,376.212
28.2884859,297.72700000000003
28.2884859,287.912
28.2884859,278.095
28.2884859,198.486
28.2884859,190.27200000000002
28.2884859,181.132
28.3815594,588.9060000000001
28.3815594,580.9549999999999
28.3815594,568.0219999999999
28.3815594,495.36899999999997
28.3815594,485.591
28.3815594,475.794
28.3815594,397.152
28.3815594,387.312
28.3815594,377.471
28.3815594,298.734
28.3815594,288.888
28.3815594,279.03999999999996
28.3815594,199.17000000000002
28.3815594,190.91799999999998
28.3815594,181.735
28.3815594,582.9010000000001
28.3815594,573.388
28.3815594,563.157
28.3815594,495.1410000000001
28.3815594,485.407
28.3815594,475.63899999999995
28.3815594,397.048
28.3815594,387.207
28.3815594,377.364
28.3815594,298.59
28.3815594,288.73499999999996
28.3815594,278.875
28.3815594,198.338
28.3815594,189.95000000000002
28.3815594,180.748
28.3815594,588.885
28.3815594,580.9269999999999
28.3815594,568.002
28.3815594,495.353
28.3815594,485.57500000000005
28.3815594,475.777
28.3815594,397.132
28.3815594,387.291
28.3815594,377.449
28.3815594,298.70599999999996
28.3815594,288.86
28.3815594,279.01
28.3815594,199.139
28.3815594,190.898
28.3815594,181.728
28.3815594,588.9069999999999
28.3815594,580.9549999999999
28.3815594,568.0219999999999
28.3815594,495.36899999999997
28.3815594,485.59200000000004
28.3815594,475.794
28.3815594,397.153
28.3815594,387.312
28.3815594,377.472
28.3815594,298.734
28.3815594,288.888
28.3815594,279.03999999999996
28.3815594,199.17000000000002
28.3815594,190.91799999999998
28.3815594,181.735
28.3815594,582.9010000000001
28.3815594,573.388
28.3815594,563.157
28.3815594,495.1410000000001
28.3815594,485.407
28.3815594,475.63899999999995
28.3815594,397.048
28.3815594,387.207
28.3815594,377.364
28.3815594,298.59
28.3815594,288.73499999999996
28.3815594,278.875
28.3815594,198.338
28.3815594,189.95000000000002
28.3815594,180.748
28.3815594,588.885
28.3815594,580.9269999999999
28.3815594,568.002
28.3815594,495.353
28.3815594,485.57500000000005
28.3815594,475.777
28.3815594,397.13100000000003
28.3815594,387.291
28.3815594,377.449
28.3815594,298.70599999999996
28.3815594,288.859
28.3815594,279.01
28.3815594,199.139
28.3815594,190.898
28.3815594,181.728
28.3896738,589.075
28.3896738,581.121
28.3896738,568.184
28.3896738,495.511
28.3896738,485.73
28.3896738,475.93
28.3896738,397.266
28.3896738,387.423
28.3896738,377.579
28.3896738,298.82
28.3896738,288.971
28.3896738,279.12
28.3896738,199.227
28.3896738,190.972
28.3896738,181.787
28.3896738,583.068
28.3896738,573.5519999999999
28.3896738,563.3180000000001
28.3896738,495.283
28.3896738,485.54499999999996
28.3896738,475.775
28.3896738,397.162
28.3896738,387.31699999999995
28.3896738,377.472
28.3896738,298.67499999999995
28.3896738,288.817
28.3896738,278.954
28.3896738,198.395
28.3896738,190.005
28.3896738,180.8
28.3896738,589.053
28.3896738,581.093
28.3896738,568.1650000000001
28.3896738,495.49399999999997
28.3896738,485.714
28.3896738,475.913
28.3896738,397.245
28.3896738,387.401
28.3896738,377.557
28.3896738,298.792
28.3896738,288.942
28.3896738,279.09000000000003
28.3896738,199.196
28.3896738,190.952
28.3896738,181.78
28.3896738,589.075
28.3896738,581.121
28.3896738,568.184
28.3896738,495.511
28.3896738,485.73
28.3896738,475.93
28.3896738,397.266
28.3896738,387.423
28.3896738,377.58
28.3896738,298.82
28.3896738,288.971
28.3896738,279.12
28.3896738,199.227
28.3896738,190.972
28.3896738,181.787
28.3896738,583.068
28.3896738,573.5519999999999
28.3896738,563.3180000000001
28.3896738,495.283
28.3896738,485.54499999999996
28.3896738,475.775
28.3896738,397.162
28.3896738,387.31699999999995
28.3896738,377.472
28.3896738,298.67499999999995
28.3896738,288.817
28.3896738,278.954
28.3896738,198.394
28.3896738,190.004
28.3896738,180.8
28.3896738,589.053
28.3896738,581.093
28.3896738,568.164
28.3896738,495.49399999999997
28.3896738,485.71299999999997
28.3896738,475.913
28.3896738,397.245
28.3896738,387.401
28.3896738,377.557
28.3896738,298.792
28.3896738,288.942
28.3896738,279.09000000000003
28.3896738,199.196
28.3896738,190.952
28.3896738,181.78
28.3957038,589.2
28.3957038,581.245
28.3957038,568.305
28.3957038,495.61600000000004
28.3957038,485.833
28.3957038,476.031
28.3957038,397.34999999999997
28.3957038,387.505
28.3957038,377.65999999999997
28.3957038,298.883
28.3957038,289.032
28.3957038,279.17900000000003
28.3957038,199.269
28.3957038,191.013
28.3957038,181.826
28.3957038,583.192
28.3957038,573.6740000000001
28.3957038,563.438
28.3957038,495.38800000000003
28.3957038,485.64799999999997
28.3957038,475.87600000000003
28.3957038,397.24600000000004
28.3957038,387.4
28.3957038,377.552
28.3957038,298.73900000000003
28.3957038,288.879
28.3957038,279.014
28.3957038,198.437
28.3957038,190.045
28.3957038,180.838
28.3957038,589.178
28.3957038,581.217
28.3957038,568.285
28.3957038,495.6
28.3957038,485.817
28.3957038,476.014
28.3957038,397.32899999999995
28.3957038,387.484
28.3957038,377.63800000000003
28.3957038,298.855
28.3957038,289.00399999999996
28.3957038,279.149
28.3957038,199.238
28.3957038,190.993
28.3957038,181.818
28.3957038,589.2
28.3957038,581.245
28.3957038,568.305
28.3957038,495.61600000000004
28.3957038,485.834
28.3957038,476.031
28.3957038,397.34999999999997
28.3957038,387.505
28.3957038,377.65999999999997
28.3957038,298.883
28.3957038,289.032
28.3957038,279.17900000000003
28.3957038,199.269
28.3957038,191.013
28.3957038,181.826
28.3957038,583.192
28.3957038,573.6740000000001
28.3957038,563.438
28.3957038,495.38800000000003
28.3957038,485.64799999999997
28.3957038,475.87600000000003
28.3957038,397.24600000000004
28.3957038,387.4
28.3957038,377.552
28.3957038,298.73900000000003
28.3957038,288.879
28.3957038,279.014
28.3957038,198.437
28.3957038,190.045
28.3957038,180.838
28.3957038,589.178
28.3957038,581.216
28.3957038,568.285
28.3957038,495.599
28.3957038,485.817
28.3957038,476.014
28.3957038,397.32899999999995
28.3957038,387.484
28.3957038,377.637
28.3957038,298.855
28.3957038,289.00300000000004
28.3957038,279.149
28.3957038,199.238
28.3957038,190.993
28.3957038,181.818
28.5116841,591.607
28.5116841,583.6189999999999
28.5116841,570.626
28.5116841,497.64000000000004
28.5116841,487.818
28.5116841,477.975
28.5116841,398.973
28.5116841,389.088
28.5116841,379.202
28.5116841,300.104
28.5116841,290.213
28.5116841,280.32000000000005
28.5116841,200.083
28.5116841,191.793
28.5116841,182.568
28.5116841,585.574
28.5116841,576.0169999999999
28.5116841,565.739
28.5116841,497.411
28.5116841,487.632
28.5116841,477.81899999999996
28.5116841,398.86899999999997
28.5116841,388.982
28.5116841,379.094
28.5116841,299.959
28.5116841,290.059
28.5116841,280.153
28.5116841,199.24699999999999
28.5116841,190.821
28.5116841,181.57700000000003
28.5116841,591.585
28.5116841,583.5909999999999
28.5116841,570.606
28.5116841,497.624
28.5116841,487.801
28.5116841,477.958
28.5116841,398.952
28.5116841,389.066
28.5116841,379.18
28.5116841,300.07599999999996
28.5116841,290.184
28.5116841,280.28999999999996
28.5116841,200.052
28.5116841,191.773
28.5116841,182.561
28.5116841,591.607
28.5116841,583.6189999999999
28.5116841,570.626
28.5116841,497.64000000000004
28.5116841,487.818
28.5116841,477.975
28.5116841,398.973
28.5116841,389.088
28.5116841,379.202
28.5116841,300.104
28.5116841,290.213
28.5116841,280.32000000000005
28.5116841,200.083
28.5116841,191.793
28.5116841,182.568
28.5116841,585.574
28.5116841,576.0169999999999
28.5116841,565.739
28.5116841,497.411
28.5116841,487.632
28.5116841,477.81899999999996
28.5116841,398.86899999999997
28.5116841,388.982
28.5116841,379.094
28.5116841,299.959
28.5116841,290.059
28.5116841,280.153
28.5116841,199.24699999999999
28.5116841,190.821
28.5116841,181.57700000000003
28.5116841,591.585
28.5116841,583.59
28.5116841,570.606
28.5116841,497.624
28.5116841,487.801
28.5116841,477.958
28.5116841,398.952
28.5116841,389.066
28.5116841,379.18
28.5116841,300.07599999999996
28.5116841,290.184
28.5116841,280.28999999999996
28.5116841,200.052
28.5116841,191.773
28.5116841,182.561
28.5213501,591.807
28.5213501,583.817
28.5213501,570.8199999999999
28.5213501,497.80899999999997
28.5213501,487.983
28.5213501,478.137
28.5213501,399.109
28.5213501,389.22
28.5213501,379.331
28.5213501,300.206
28.5213501,290.31100000000004
28.5213501,280.415
28.5213501,200.151
28.5213501,191.858
28.5213501,182.63
28.5213501,585.772
28.5213501,576.213
28.5213501,565.931
28.5213501,497.58
28.5213501,487.79699999999997
28.5213501,477.981
28.5213501,399.004
28.5213501,389.114
28.5213501,379.22299999999996
28.5213501,300.06100000000004
28.5213501,290.157
28.5213501,280.248
28.5213501,199.315
28.5213501,190.886
28.5213501,181.638
28.5213501,591.7850000000001
28.5213501,583.788
28.5213501,570.8
28.5213501,497.79299999999995
28.5213501,487.966
28.5213501,478.12
28.5213501,399.088
28.5213501,389.198
28.5213501,379.30899999999997
28.5213501,300.178
28.5213501,290.282
28.5213501,280.38500000000005
28.5213501,200.12
28.5213501,191.838
28.5213501,182.623
28.5213501,591.807
28.5213501,583.817
28.5213501,570.8199999999999
28.5213501,497.80899999999997
28.5213501,487.983
28.5213501,478.13800000000003
28.5213501,399.109
28.5213501,389.22
28.5213501,379.331
28.5213501,300.206
28.5213501,290.31100000000004
28.5213501,280.415
28.5213501,200.151
28.5213501,191.858
28.5213501,182.63
28.5213501,585.772
28.5213501,576.213
28.5213501,565.931
28.5213501,497.58
28.5213501,487.79699999999997
28.5213501,477.981
28.5213501,399.004
28.5213501,389.114
28.5213501,379.22299999999996
28.5213501,300.06100000000004
28.5213501,290.157
28.5213501,280.248
28.5213501,199.315
28.5213501,190.886
28.5213501,181.638
28.5213501,591.7850000000001
28.5213501,583.788
28.5213501,570.8
28.5213501,497.79200000000003
28.5213501,487.966
28.5213501,478.12
28.5213501,399.087
28.5213501,389.198
28.5213501,379.30800000000005
28.5213501,300.177
28.5213501,290.282
28.5213501,280.38500000000005
28.5213501,200.12
28.5213501,191.838
28.5213501,182.623
28.6420617,594.312
28.6420617,586.287
28.6420617,573.2349999999999
28.6420617,499.916
28.6420617,490.049
28.6420617,480.161
28.6420617,400.798
28.6420617,390.86699999999996
28.6420617,380.93600000000004
28.6420617,301.476
28.6420617,291.54
28.6420617,281.601
28.6420617,200.998
28.6420617,192.67000000000002
28.6420617,183.403
28.6420617,588.251
28.6420617,578.6510000000001
28.6420617,568.326
28.6420617,499.68600000000004
28.6420617,489.86199999999997
28.6420617,480.004
28.6420617,400.693
28.6420617,390.76099999999997
28.6420617,380.828
28.6420617,301.331
28.6420617,291.385
28.6420617,281.434
28.6420617,200.15800000000002
28.6420617,191.69400000000002
28.6420617,182.40699999999998
28.6420617,594.2900000000001
28.6420617,586.259
28.6420617,573.216
28.6420617,499.89900000000006
28.6420617,490.0319999999999
28.6420617,480.144
28.6420617,400.777
28.6420617,390.846
28.6420617,380.914
28.6420617,301.448
28.6420617,291.51099999999997
28.6420617,281.57099999999997
28.6420617,200.967
28.6420617,192.65
28.6420617,183.39600000000002
28.6420617,594.312
28.6420617,586.288
28.6420617,573.236
28.6420617,499.916
28.6420617,490.049
28.6420617,480.161
28.6420617,400.798
28.6420617,390.86699999999996
28.6420617,380.93600000000004
28.6420617,301.476
28.6420617,291.54
28.6420617,281.601
28.6420617,200.998
28.6420617,192.67000000000002
28.6420617,183.403
28.6420617,588.251
28.6420617,578.6510000000001
28.6420617,568.326
28.6420617,499.68600000000004
28.6420617,489.86199999999997
28.6420617,480.004
28.6420617,400.693
28.6420617,390.76099999999997
28.6420617,380.828
28.6420617,301.331
28.6420617,291.385
28.6420617,281.434
28.6420617,200.15800000000002
28.6420617,191.69400000000002
28.6420617,182.40699999999998
28.6420617,594.2900000000001
28.6420617,586.259
28.6420617,573.2149999999999
28.6420617,499.89900000000006
28.6420617,490.03100000000006
28.6420617,480.144
28.6420617,400.777
28.6420617,390.845
28.6420617,380.914
28.6420617,301.448
28.6420617,291.51099999999997
28.6420617,281.57099999999997
28.6420617,200.967
28.6420617,192.65
28.6420617,183.39600000000002
28.707624,595.672
28.707624,587.63
28.707624,574.548
28.707624,501.06
28.707624,491.16999999999996
28.707624,481.26
28.707624,401.71500000000003
28.707624,391.762
28.707624,381.808
28.707624,302.166
28.707624,292.207
28.707624,282.246
28.707624,201.458
28.707624,193.111
28.707624,183.823
28.707624,589.598
28.707624,579.976
28.707624,569.627
28.707624,500.83
28.707624,490.98299999999995
28.707624,481.10299999999995
28.707624,401.61
28.707624,391.655
28.707624,381.699
28.707624,302.02000000000004
28.707624,292.052
28.707624,282.079
28.707624,200.616
28.707624,192.132
28.707624,182.82500000000002
28.707624,595.65
28.707624,587.601
28.707624,574.528
28.707624,501.044
28.707624,491.153
28.707624,481.243
28.707624,401.694
28.707624,391.74
28.707624,381.786
28.707624,302.13800000000003
28.707624,292.178
28.707624,282.216
28.707624,201.42700000000002
28.707624,193.091
28.707624,183.816
28.707624,595.672
28.707624,587.63
28.707624,574.548
28.707624,501.06
28.707624,491.16999999999996
28.707624,481.26
28.707624,401.71500000000003
28.707624,391.762
28.707624,381.808
28.707624,302.166
28.707624,292.207
28.707624,282.246
28.707624,201.458
28.707624,193.111
28.707624,183.823
28.707624,589.598
28.707624,579.976
28.707624,569.627
28.707624,500.83
28.707624,490.98299999999995
28.707624,481.10299999999995
28.707624,401.61
28.707624,391.655
28.707624,381.699
28.707624,302.02000000000004
28.707624,292.052
28.707624,282.079
28.707624,200.616
28.707624,192.132
28.707624,182.82500000000002
28.707624,595.65
28.707624,587.601
28.707624,574.528
28.707624,501.044
28.707624,491.153
28.707624,481.243
28.707624,401.694
28.707624,391.74
28.707624,381.786
28.707624,302.13800000000003
28.707624,292.178
28.707624,282.216
28.707624,201.42700000000002
28.707624,193.091
28.707624,183.816
28.7846703,597.2710000000001
28.7846703,589.207
28.7846703,576.09
28.7846703,502.40500000000003
28.7846703,492.488
28.7846703,482.552
28.7846703,402.79299999999995
28.7846703,392.813
28.7846703,382.833
28.7846703,302.97700000000003
28.7846703,292.992
28.7846703,283.003
28.7846703,201.999
28.7846703,193.63
28.7846703,184.316
28.7846703,591.18
28.7846703,581.5319999999999
28.7846703,571.156
28.7846703,502.174
28.7846703,492.301
28.7846703,482.39399999999995
28.7846703,402.688
28.7846703,392.706
28.7846703,382.724
