force,strain
36.2882151,282.945
36.2882151,266.209
36.2882151,249.484
36.2882151,117.12
36.2882151,101.03
36.2882151,85.113
36.2882151,11.337
36.2882151,8.584
36.2882151,6.253
36.2882151,605.6370000000001
36.2882151,590.09
36.2882151,573.208
36.2882151,449.987
36.2882151,433.312
36.2882151,416.605
36.2882151,282.591
36.2882151,265.84999999999997
36.2882151,249.125
36.2882151,117.959
36.2882151,102.593
36.2882151,87.80799999999999
36.2882151,12.113999999999999
36.2882151,8.483
36.2882151,6.061
36.2882151,612.301
36.2882151,598.229
36.2882151,578.348
36.2882151,450.336
36.2882151,433.627
36.2882151,416.898
36.2882151,282.88800000000003
36.2882151,266.149
36.2882151,249.42
36.2882151,117.014
36.2882151,100.919
36.2882151,85.0
36.2882151,11.121
36.2882151,8.465
36.2882151,6.1850000000000005
36.2882151,612.332
36.2882151,598.2710000000001
36.2882151,578.3820000000001
36.2882151,450.371
36.2882151,433.663
36.2882151,416.93699999999995
36.2882151,282.945
36.2882151,266.209
36.2882151,249.484
36.2882151,117.119
36.2882151,101.025
36.2882151,85.1
36.2882151,11.205
36.2882151,8.519
36.2882151,6.225
36.2882151,605.6370000000001
36.2882151,590.09
36.2882151,573.208
36.2882151,449.987
36.2882151,433.312
36.2882151,416.605
36.2882151,282.591
36.2882151,265.84999999999997
36.2882151,249.125
36.2882151,117.953
36.2882151,102.568
36.2882151,87.81899999999999
36.2882151,12.164000000000001
36.2882151,8.315
36.2882151,6.058000000000001
36.2882151,612.301
36.2882151,598.229
36.2882151,578.348
36.2882151,450.336
36.2882151,433.626
36.2882151,416.898
36.2882151,282.88800000000003
36.2882151,266.149
36.2882151,249.42
36.2882151,117.013
36.2882151,100.914
36.2882151,84.986
36.2882151,10.994
36.2882151,8.399999999999999
36.2882151,6.157
36.37503,613.796
36.37503,599.702
36.37503,579.765
36.37503,451.44800000000004
36.37503,434.701
36.37503,417.934
36.37503,283.62199999999996
36.37503,266.846
36.37503,250.081
36.37503,117.39999999999999
36.37503,101.271
36.37503,85.317
36.37503,11.364
36.37503,8.605
36.37503,6.268
36.37503,607.0859999999999
36.37503,591.5020000000001
36.37503,574.579
36.37503,451.06399999999996
36.37503,434.349
36.37503,417.602
36.37503,283.267
36.37503,266.48600000000005
36.37503,249.721
36.37503,118.241
36.37503,102.838
36.37503,88.018
36.37503,12.143
36.37503,8.504
36.37503,6.075
36.37503,613.766
36.37503,599.66
36.37503,579.732
36.37503,451.413
36.37503,434.66400000000004
36.37503,417.896
36.37503,283.565
36.37503,266.786
36.37503,250.017
36.37503,117.29400000000001
36.37503,101.161
36.37503,85.203
36.37503,11.148000000000001
36.37503,8.485
36.37503,6.2
36.37503,613.796
36.37503,599.702
36.37503,579.765
36.37503,451.44899999999996
36.37503,434.701
36.37503,417.934
36.37503,283.62199999999996
36.37503,266.846
36.37503,250.081
36.37503,117.399
36.37503,101.266
36.37503,85.304
36.37503,11.232
36.37503,8.54
36.37503,6.24
36.37503,607.0859999999999
36.37503,591.5020000000001
36.37503,574.579
36.37503,451.06399999999996
36.37503,434.349
36.37503,417.602
36.37503,283.267
36.37503,266.48600000000005
36.37503,249.721
36.37503,118.235
36.37503,102.813
36.37503,88.029
36.37503,12.193
36.37503,8.335
36.37503,6.072
36.37503,613.765
36.37503,599.66
36.37503,579.732
36.37503,451.413
36.37503,434.66400000000004
36.37503,417.896
36.37503,283.565
36.37503,266.786
36.37503,250.017
36.37503,117.293
36.37503,101.155
36.37503,85.19
36.37503,11.02
36.37503,8.421
36.37503,6.172000000000001
36.414315,614.4590000000001
36.414315,600.349
36.414315,580.391
36.414315,451.936
36.414315,435.17
36.414315,418.385
36.414315,283.928
36.414315,267.13399999999996
36.414315,250.351
36.414315,117.527
36.414315,101.381
36.414315,85.40899999999999
36.414315,11.376
36.414315,8.613999999999999
36.414315,6.275
36.414315,607.742
36.414315,592.1410000000001
36.414315,575.199
36.414315,451.551
36.414315,434.818
36.414315,418.053
36.414315,283.57300000000004
36.414315,266.774
36.414315,249.99
36.414315,118.369
36.414315,102.94900000000001
36.414315,88.113
36.414315,12.156
36.414315,8.513
36.414315,6.082000000000001
36.414315,614.428
36.414315,600.308
36.414315,580.358
36.414315,451.901
36.414315,435.133
36.414315,418.34700000000004
36.414315,283.871
36.414315,267.074
36.414315,250.28700000000003
36.414315,117.421
36.414315,101.27
36.414315,85.295
36.414315,11.16
36.414315,8.494
36.414315,6.207
36.414315,614.4590000000001
36.414315,600.35
36.414315,580.391
36.414315,451.936
36.414315,435.17
36.414315,418.38599999999997
36.414315,283.928
36.414315,267.13399999999996
36.414315,250.351
36.414315,117.526
36.414315,101.376
36.414315,85.39599999999999
36.414315,11.244
36.414315,8.549000000000001
36.414315,6.247
36.414315,607.742
36.414315,592.1410000000001
36.414315,575.199
36.414315,451.551
36.414315,434.818
36.414315,418.053
36.414315,283.57300000000004
36.414315,266.774
36.414315,249.991
36.414315,118.363
36.414315,102.924
36.414315,88.124
36.414315,12.206
36.414315,8.344
36.414315,6.079
36.414315,614.428
36.414315,600.308
36.414315,580.358
36.414315,451.901
36.414315,435.133
36.414315,418.34700000000004
36.414315,283.871
36.414315,267.074
36.414315,250.28700000000003
36.414315,117.419
36.414315,101.265
36.414315,85.282
36.414315,11.032
36.414315,8.43
36.414315,6.178999999999999
36.4803849,615.5740000000001
36.4803849,601.4390000000001
36.4803849,581.444
36.4803849,452.75600000000003
36.4803849,435.96
36.4803849,419.145
36.4803849,284.443
36.4803849,267.61899999999997
36.4803849,250.805
36.4803849,117.74
36.4803849,101.565
36.4803849,85.564
36.4803849,11.397
36.4803849,8.63
36.4803849,6.286
36.4803849,608.845
36.4803849,593.215
36.4803849,576.243
36.4803849,452.37
36.4803849,435.607
36.4803849,418.811
36.4803849,284.087
36.4803849,267.258
36.4803849,250.44400000000002
36.4803849,118.584
36.4803849,103.136
36.4803849,88.273
36.4803849,12.177999999999999
36.4803849,8.528
36.4803849,6.093
36.4803849,615.543
36.4803849,601.397
36.4803849,581.411
36.4803849,452.721
36.4803849,435.923
36.4803849,419.106
36.4803849,284.386
36.4803849,267.558
36.4803849,250.741
36.4803849,117.634
36.4803849,101.454
36.4803849,85.45
36.4803849,11.18
36.4803849,8.51
36.4803849,6.218
36.4803849,615.5740000000001
36.4803849,601.4390000000001
36.4803849,581.444
36.4803849,452.75600000000003
36.4803849,435.96
36.4803849,419.145
36.4803849,284.443
36.4803849,267.61899999999997
36.4803849,250.805
36.4803849,117.739
36.4803849,101.56
36.4803849,85.55099999999999
36.4803849,11.265
36.4803849,8.564
36.4803849,6.258
36.4803849,608.845
36.4803849,593.215
36.4803849,576.243
36.4803849,452.37
36.4803849,435.607
36.4803849,418.811
36.4803849,284.087
36.4803849,267.258
36.4803849,250.44400000000002
36.4803849,118.578
36.4803849,103.11099999999999
36.4803849,88.28399999999999
36.4803849,12.228
36.4803849,8.359
36.4803849,6.09
36.4803849,615.543
36.4803849,601.397
36.4803849,581.411
36.4803849,452.721
36.4803849,435.923
36.4803849,419.106
36.4803849,284.386
36.4803849,267.558
36.4803849,250.741
36.4803849,117.632
36.4803849,101.448
36.4803849,85.43599999999999
36.4803849,11.052
36.4803849,8.445
36.4803849,6.19
36.5086323,616.0509999999999
36.5086323,601.904
36.5086323,581.894
36.5086323,453.107
36.5086323,436.29699999999997
36.5086323,419.469
36.5086323,284.664
36.5086323,267.82599999999996
36.5086323,250.99900000000002
36.5086323,117.831
36.5086323,101.643
36.5086323,85.63000000000001
36.5086323,11.406
36.5086323,8.636
36.5086323,6.291
36.5086323,609.316
36.5086323,593.675
36.5086323,576.689
36.5086323,452.71999999999997
36.5086323,435.944
36.5086323,419.136
36.5086323,284.30699999999996
36.5086323,267.465
36.5086323,250.63800000000003
36.5086323,118.676
36.5086323,103.216
36.5086323,88.341
36.5086323,12.187000000000001
36.5086323,8.535
36.5086323,6.097
36.5086323,616.02
36.5086323,601.863
36.5086323,581.861
36.5086323,453.07099999999997
36.5086323,436.26
36.5086323,419.431
36.5086323,284.60699999999997
36.5086323,267.766
36.5086323,250.93499999999997
36.5086323,117.72500000000001
36.5086323,101.532
36.5086323,85.516
36.5086323,11.189
36.5086323,8.516
36.5086323,6.223000000000001
36.5086323,616.0509999999999
36.5086323,601.905
36.5086323,581.895
36.5086323,453.107
36.5086323,436.298
36.5086323,419.469
36.5086323,284.664
36.5086323,267.82599999999996
36.5086323,250.99999999999997
36.5086323,117.83
36.5086323,101.638
36.5086323,85.617
36.5086323,11.273
36.5086323,8.571
36.5086323,6.263
36.5086323,609.316
36.5086323,593.675
36.5086323,576.689
36.5086323,452.71999999999997
36.5086323,435.944
36.5086323,419.136
36.5086323,284.30699999999996
36.5086323,267.465
36.5086323,250.63800000000003
36.5086323,118.67
36.5086323,103.19099999999999
36.5086323,88.353
36.5086323,12.237
36.5086323,8.365
36.5086323,6.095
36.5086323,616.02
36.5086323,601.862
36.5086323,581.861
36.5086323,453.07099999999997
36.5086323,436.26
36.5086323,419.43
36.5086323,284.60699999999997
36.5086323,267.766
36.5086323,250.93499999999997
36.5086323,117.723
36.5086323,101.527
36.5086323,85.502
36.5086323,11.06
36.5086323,8.450999999999999
36.5086323,6.195
36.5181831,616.212
36.5181831,602.062
36.5181831,582.047
36.5181831,453.225
36.5181831,436.411
36.5181831,419.579
36.5181831,284.738
36.5181831,267.896
36.5181831,251.06500000000003
36.5181831,117.86200000000001
36.5181831,101.66999999999999
36.5181831,85.653
36.5181831,11.409
36.5181831,8.638
36.5181831,6.293
36.5181831,609.4749999999999
36.5181831,593.83
36.5181831,576.84
36.5181831,452.839
36.5181831,436.058
36.5181831,419.245
36.5181831,284.381
36.5181831,267.535
36.5181831,250.703
36.5181831,118.707
36.5181831,103.243
36.5181831,88.36399999999999
36.5181831,12.191
36.5181831,8.536999999999999
36.5181831,6.099
36.5181831,616.181
36.5181831,602.02
36.5181831,582.013
36.5181831,453.19
36.5181831,436.375
36.5181831,419.53999999999996
36.5181831,284.681
36.5181831,267.83599999999996
36.5181831,251.001
36.5181831,117.756
36.5181831,101.559
36.5181831,85.53800000000001
36.5181831,11.192
36.5181831,8.518
36.5181831,6.224
36.5181831,616.212
36.5181831,602.062
36.5181831,582.047
36.5181831,453.225
36.5181831,436.41200000000003
36.5181831,419.579
36.5181831,284.738
36.5181831,267.896
36.5181831,251.06500000000003
36.5181831,117.861
36.5181831,101.66499999999999
36.5181831,85.64
36.5181831,11.276
36.5181831,8.573
36.5181831,6.265000000000001
36.5181831,609.4749999999999
36.5181831,593.83
36.5181831,576.84
36.5181831,452.839
36.5181831,436.058
36.5181831,419.245
36.5181831,284.382
36.5181831,267.535
36.5181831,250.70399999999998
36.5181831,118.70100000000001
36.5181831,103.218
36.5181831,88.37599999999999
36.5181831,12.241
36.5181831,8.368
36.5181831,6.096
36.5181831,616.181
36.5181831,602.02
36.5181831,582.013
36.5181831,453.19
36.5181831,436.374
36.5181831,419.53999999999996
36.5181831,284.681
36.5181831,267.83599999999996
36.5181831,251.001
36.5181831,117.75399999999999
36.5181831,101.554
36.5181831,85.525
36.5181831,11.063
36.5181831,8.454
36.5181831,6.196
36.5441535,616.6500000000001
36.5441535,602.49
36.5441535,582.461
36.5441535,453.547
36.5441535,436.72200000000004
36.5441535,419.87699999999995
36.5441535,284.94
36.5441535,268.086
36.5441535,251.24400000000003
36.5441535,117.946
36.5441535,101.742
36.5441535,85.714
36.5441535,11.417
36.5441535,8.645
36.5441535,6.297
36.5441535,609.909
36.5441535,594.252
36.5441535,577.25
36.5441535,453.161
36.5441535,436.368
36.5441535,419.544
36.5441535,284.584
36.5441535,267.725
36.5441535,250.882
36.5441535,118.791
36.5441535,103.316
36.5441535,88.42699999999999
36.5441535,12.199
36.5441535,8.543
36.5441535,6.103
36.5441535,616.619
36.5441535,602.448
36.5441535,582.427
36.5441535,453.512
36.5441535,436.685
36.5441535,419.839
36.5441535,284.884
36.5441535,268.026
36.5441535,251.17999999999998
36.5441535,117.839
36.5441535,101.631
36.5441535,85.599
36.5441535,11.2
36.5441535,8.524000000000001
36.5441535,6.229
36.5441535,616.6500000000001
36.5441535,602.49
36.5441535,582.461
36.5441535,453.548
36.5441535,436.72200000000004
36.5441535,419.87699999999995
36.5441535,284.941
36.5441535,268.08700000000005
36.5441535,251.24400000000003
36.5441535,117.945
36.5441535,101.73700000000001
36.5441535,85.701
36.5441535,11.284
36.5441535,8.579
36.5441535,6.268999999999999
36.5441535,609.909
36.5441535,594.252
36.5441535,577.25
36.5441535,453.161
36.5441535,436.368
36.5441535,419.544
36.5441535,284.584
36.5441535,267.725
36.5441535,250.882
36.5441535,118.785
36.5441535,103.291
36.5441535,88.438
36.5441535,12.249
36.5441535,8.374
36.5441535,6.101
36.5441535,616.619
36.5441535,602.448
36.5441535,582.427
36.5441535,453.512
36.5441535,436.685
36.5441535,419.839
36.5441535,284.883
36.5441535,268.026
36.5441535,251.17999999999998
36.5441535,117.83800000000001
36.5441535,101.626
36.5441535,85.586
36.5441535,11.071
36.5441535,8.46
36.5441535,6.201
36.584865,617.337
36.584865,603.161
36.584865,583.11
36.584865,454.053
36.584865,437.208
36.584865,420.34499999999997
36.584865,285.258
36.584865,268.385
36.584865,251.52399999999997
36.584865,118.077
36.584865,101.856
36.584865,85.80900000000001
36.584865,11.430000000000001
36.584865,8.654
36.584865,6.304
36.584865,610.588
36.584865,594.914
36.584865,577.893
36.584865,453.666
36.584865,436.854
36.584865,420.01099999999997
36.584865,284.901
36.584865,268.02299999999997
36.584865,251.16100000000003
36.584865,118.923
36.584865,103.43199999999999
36.584865,88.52499999999999
36.584865,12.213
36.584865,8.552999999999999
36.584865,6.11
36.584865,617.3059999999999
36.584865,603.119
36.584865,583.076
36.584865,454.017
36.584865,437.171
36.584865,420.306
36.584865,285.201
36.584865,268.325
36.584865,251.459
36.584865,117.971
36.584865,101.744
36.584865,85.695
36.584865,11.212
36.584865,8.534
36.584865,6.236
36.584865,617.337
36.584865,603.161
36.584865,583.11
36.584865,454.053
36.584865,437.209
36.584865,420.34499999999997
36.584865,285.258
36.584865,268.385
36.584865,251.52399999999997
36.584865,118.076
36.584865,101.85
36.584865,85.796
36.584865,11.297
36.584865,8.589
36.584865,6.276
36.584865,610.588
36.584865,594.914
36.584865,577.893
36.584865,453.666
36.584865,436.854
36.584865,420.01099999999997
36.584865,284.901
36.584865,268.02299999999997
36.584865,251.16199999999998
36.584865,118.917
36.584865,103.406
36.584865,88.53699999999999
36.584865,12.263
36.584865,8.383
36.584865,6.107
36.584865,617.3059999999999
36.584865,603.119
36.584865,583.076
36.584865,454.017
36.584865,437.171
36.584865,420.306
36.584865,285.201
36.584865,268.325
36.584865,251.459
36.584865,117.969
36.584865,101.73899999999999
36.584865,85.681
36.584865,11.083
36.584865,8.469
36.584865,6.207999999999999
3.6478206,61.554
3.6478206,60.13999999999999
3.6478206,58.141
3.6478206,45.272999999999996
3.6478206,43.593
3.6478206,41.912
3.6478206,28.442999999999998
3.6478206,26.76
3.6478206,25.079
3.6478206,11.773000000000001
3.6478206,10.156
3.6478206,8.556000000000001
3.6478206,1.1400000000000001
3.6478206,0.863
3.6478206,0.629
3.6478206,60.881
3.6478206,59.318
3.6478206,57.621
3.6478206,45.234
3.6478206,43.558
3.6478206,41.879
3.6478206,28.407
3.6478206,26.724
3.6478206,25.043
3.6478206,11.858
3.6478206,10.312999999999999
3.6478206,8.827
3.6478206,1.218
3.6478206,0.853
3.6478206,0.609
3.6478206,61.550999999999995
3.6478206,60.136
3.6478206,58.138
3.6478206,45.269000000000005
3.6478206,43.59
3.6478206,41.908
3.6478206,28.436999999999998
3.6478206,26.754
3.6478206,25.073
3.6478206,11.763
3.6478206,10.145
3.6478206,8.544
3.6478206,1.1179999999999999
3.6478206,0.851
3.6478206,0.622
3.6478206,61.554
3.6478206,60.13999999999999
3.6478206,58.141
3.6478206,45.272999999999996
3.6478206,43.593
3.6478206,41.912
3.6478206,28.442999999999998
3.6478206,26.76
3.6478206,25.079
3.6478206,11.773000000000001
3.6478206,10.155
3.6478206,8.555
3.6478206,1.1260000000000001
3.6478206,0.8560000000000001
3.6478206,0.626
3.6478206,60.881
3.6478206,59.318
3.6478206,57.621
3.6478206,45.234
3.6478206,43.558
3.6478206,41.879
3.6478206,28.407
3.6478206,26.724
3.6478206,25.043
3.6478206,11.857
3.6478206,10.311
3.6478206,8.828
3.6478206,1.223
3.6478206,0.8360000000000001
3.6478206,0.609
3.6478206,61.550999999999995
3.6478206,60.136
3.6478206,58.138
3.6478206,45.269000000000005
3.6478206,43.59
3.6478206,41.908
3.6478206,28.436999999999998
3.6478206,26.754
3.6478206,25.073
3.6478206,11.763
3.6478206,10.144
3.6478206,8.543
3.6478206,1.105
3.6478206,0.844
3.6478206,0.619
36.635256,618.187
36.635256,603.9920000000001
36.635256,583.913
36.635256,454.67800000000005
36.635256,437.81100000000004
36.635256,420.924
36.635256,285.651
36.635256,268.75500000000005
36.635256,251.87
36.635256,118.24000000000001
36.635256,101.99600000000001
36.635256,85.927
36.635256,11.445
36.635256,8.666
36.635256,6.313000000000001
36.635256,611.4290000000001
36.635256,595.734
36.635256,578.689
36.635256,454.291
36.635256,437.456
36.635256,420.589
36.635256,285.293
36.635256,268.392
36.635256,251.50699999999998
36.635256,119.08699999999999
36.635256,103.574
36.635256,88.64699999999999
36.635256,12.23
36.635256,8.565
36.635256,6.117999999999999
36.635256,618.1560000000001
36.635256,603.95
36.635256,583.879
36.635256,454.64300000000003
36.635256,437.774
36.635256,420.88500000000005
36.635256,285.594
36.635256,268.69399999999996
36.635256,251.80599999999998
36.635256,118.133
36.635256,101.884
36.635256,85.813
36.635256,11.228
36.635256,8.546
36.635256,6.244
36.635256,618.188
36.635256,603.9920000000001
36.635256,583.913
36.635256,454.67800000000005
36.635256,437.81100000000004
36.635256,420.924
36.635256,285.651
36.635256,268.75500000000005
36.635256,251.87
36.635256,118.239
36.635256,101.991
36.635256,85.914
36.635256,11.312
36.635256,8.600999999999999
36.635256,6.285
36.635256,611.4290000000001
36.635256,595.734
36.635256,578.689
36.635256,454.291
36.635256,437.456
36.635256,420.589
36.635256,285.293
36.635256,268.392
36.635256,251.50699999999998
36.635256,119.08099999999999
36.635256,103.54899999999999
36.635256,88.659
36.635256,12.28
36.635256,8.394
36.635256,6.1160000000000005
36.635256,618.1560000000001
36.635256,603.95
36.635256,583.879
36.635256,454.642
36.635256,437.773
36.635256,420.88500000000005
36.635256,285.594
36.635256,268.69399999999996
36.635256,251.80599999999998
36.635256,118.132
36.635256,101.879
36.635256,85.79899999999999
36.635256,11.099
36.635256,8.481
36.635256,6.216
36.6596541,618.5989999999999
36.6596541,604.394
36.6596541,584.302
36.6596541,454.98100000000005
36.6596541,438.102
36.6596541,421.204
36.6596541,285.841
36.6596541,268.934
36.6596541,252.038
36.6596541,118.319
36.6596541,102.06400000000001
36.6596541,85.985
36.6596541,11.453
36.6596541,8.671999999999999
36.6596541,6.317
36.6596541,611.837
36.6596541,596.1300000000001
36.6596541,579.0749999999999
36.6596541,454.59299999999996
36.6596541,437.748
36.6596541,420.87
36.6596541,285.483
36.6596541,268.571
36.6596541,251.67499999999998
36.6596541,119.166
36.6596541,103.643
36.6596541,88.706
36.6596541,12.238
36.6596541,8.569999999999999
36.6596541,6.122999999999999
36.6596541,618.568
36.6596541,604.352
36.6596541,584.268
36.6596541,454.945
36.6596541,438.065
36.6596541,421.166
36.6596541,285.784
36.6596541,268.873
36.6596541,251.973
36.6596541,118.212
36.6596541,101.952
36.6596541,85.87
36.6596541,11.235
36.6596541,8.551
36.6596541,6.248
36.6596541,618.5989999999999
36.6596541,604.394
36.6596541,584.302
36.6596541,454.98100000000005
36.6596541,438.102
36.6596541,421.204
36.6596541,285.841
36.6596541,268.934
36.6596541,252.038
36.6596541,118.317
36.6596541,102.05900000000001
36.6596541,85.97099999999999
36.6596541,11.32
36.6596541,8.606
36.6596541,6.289000000000001
36.6596541,611.837
36.6596541,596.1300000000001
36.6596541,579.0749999999999
36.6596541,454.59299999999996
36.6596541,437.747
36.6596541,420.87
36.6596541,285.483
36.6596541,268.571
36.6596541,251.67499999999998
36.6596541,119.16000000000001
36.6596541,103.618
36.6596541,88.718
36.6596541,12.288
36.6596541,8.399999999999999
36.6596541,6.12
36.6596541,618.568
36.6596541,604.352
36.6596541,584.268
36.6596541,454.945
36.6596541,438.065
36.6596541,421.166
36.6596541,285.784
36.6596541,268.873
36.6596541,251.973
36.6596541,118.21
36.6596541,101.947
36.6596541,85.856
36.6596541,11.106
36.6596541,8.485999999999999
36.6596541,6.22
36.6922737,619.149
36.6922737,604.932
36.6922737,584.821
36.6922737,455.386
36.6922737,438.492
36.6922737,421.579
36.6922737,286.09499999999997
36.6922737,269.173
36.6922737,252.262
36.6922737,118.424
36.6922737,102.155
36.6922737,86.061
36.6922737,11.463000000000001
36.6922737,8.68
36.6922737,6.323
36.6922737,612.381
36.6922737,596.661
36.6922737,579.59
36.6922737,454.99800000000005
36.6922737,438.137
36.6922737,421.24399999999997
36.6922737,285.73699999999997
36.6922737,268.81
36.6922737,251.89899999999997
36.6922737,119.272
36.6922737,103.735
36.6922737,88.785
36.6922737,12.249
36.6922737,8.578
36.6922737,6.127999999999999
36.6922737,619.1179999999999
36.6922737,604.89
36.6922737,584.788
36.6922737,455.34999999999997
36.6922737,438.455
36.6922737,421.53999999999996
36.6922737,286.038
36.6922737,269.112
36.6922737,252.19799999999998
36.6922737,118.317
36.6922737,102.04299999999999
36.6922737,85.946
36.6922737,11.245
36.6922737,8.559000000000001
36.6922737,6.254
36.6922737,619.15
36.6922737,604.932
36.6922737,584.822
36.6922737,455.386
36.6922737,438.492
36.6922737,421.579
36.6922737,286.096
36.6922737,269.173
36.6922737,252.262
36.6922737,118.423
36.6922737,102.149
36.6922737,86.048
36.6922737,11.33
36.6922737,8.613999999999999
36.6922737,6.295
36.6922737,612.381
36.6922737,596.661
36.6922737,579.59
36.6922737,454.99800000000005
36.6922737,438.137
36.6922737,421.24399999999997
36.6922737,285.73699999999997
36.6922737,268.81
36.6922737,251.89899999999997
36.6922737,119.267
36.6922737,103.71
36.6922737,88.797
36.6922737,12.299
36.6922737,8.408
36.6922737,6.125
36.6922737,619.1179999999999
36.6922737,604.89
36.6922737,584.788
36.6922737,455.34999999999997
36.6922737,438.455
36.6922737,421.53999999999996
36.6922737,286.038
36.6922737,269.112
36.6922737,252.19799999999998
36.6922737,118.316
36.6922737,102.038
36.6922737,85.933
36.6922737,11.116
36.6922737,8.494
36.6922737,6.226
36.751914,620.156
36.751914,605.915
36.751914,585.772
36.751914,456.126
36.751914,439.20500000000004
36.751914,422.264
36.751914,286.56
36.751914,269.611
36.751914,252.672
36.751914,118.616
36.751914,102.321
36.751914,86.201
36.751914,11.482
36.751914,8.694
36.751914,6.333
36.751914,613.376
36.751914,597.6310000000001
36.751914,580.532
36.751914,455.737
36.751914,438.849
36.751914,421.929
36.751914,286.202
36.751914,269.247
36.751914,252.30800000000002
36.751914,119.466
36.751914,103.904
36.751914,88.93
36.751914,12.269
36.751914,8.592
36.751914,6.138000000000001
36.751914,620.125
36.751914,605.873
36.751914,585.738
36.751914,456.09
36.751914,439.168
36.751914,422.226
36.751914,286.50300000000004
36.751914,269.55
36.751914,252.60799999999998
36.751914,118.509
36.751914,102.209
36.751914,86.086
36.751914,11.264
36.751914,8.573
36.751914,6.263999999999999
36.751914,620.156
36.751914,605.9159999999999
36.751914,585.772
36.751914,456.126
36.751914,439.20500000000004
36.751914,422.264
36.751914,286.56100000000004
36.751914,269.611
36.751914,252.672
36.751914,118.615
36.751914,102.316
36.751914,86.188
36.751914,11.348
36.751914,8.628
36.751914,6.305
36.751914,613.376
36.751914,597.6310000000001
36.751914,580.532
36.751914,455.737
36.751914,438.849
36.751914,421.929
36.751914,286.202
36.751914,269.247
36.751914,252.30800000000002
36.751914,119.46
36.751914,103.879
36.751914,88.941
36.751914,12.319
36.751914,8.421
36.751914,6.135
36.751914,620.125
36.751914,605.873
36.751914,585.738
36.751914,456.09
36.751914,439.16700000000003
36.751914,422.22499999999997
36.751914,286.50300000000004
36.751914,269.55
36.751914,252.60799999999998
36.751914,118.508
36.751914,102.204
36.751914,86.072
36.751914,11.134
36.751914,8.508000000000001
36.751914,6.236
36.7729839,620.511
36.7729839,606.263
36.7729839,586.1080000000001
36.7729839,456.387
36.7729839,439.456
36.7729839,422.50600000000003
36.7729839,286.72499999999997
36.7729839,269.765
36.7729839,252.817
36.7729839,118.684
36.7729839,102.379
36.7729839,86.25
36.7729839,11.488000000000001
36.7729839,8.699
36.7729839,6.337
36.7729839,613.7280000000001
36.7729839,597.9730000000001
36.7729839,580.865
36.7729839,455.998
36.7729839,439.101
36.7729839,422.171
36.7729839,286.366
36.7729839,269.401
36.7729839,252.45299999999997
36.7729839,119.535
36.7729839,103.963
36.7729839,88.981
36.7729839,12.276000000000002
36.7729839,8.597
36.7729839,6.141
36.7729839,620.48
36.7729839,606.221
36.7729839,586.0740000000001
36.7729839,456.352
36.7729839,439.419
36.7729839,422.468
36.7729839,286.667
36.7729839,269.704
36.7729839,252.752
36.7729839,118.577
36.7729839,102.268
36.7729839,86.135
36.7729839,11.270000000000001
36.7729839,8.578
36.7729839,6.268
36.7729839,620.5120000000001
36.7729839,606.263
36.7729839,586.1080000000001
36.7729839,456.38800000000003
36.7729839,439.457
36.7729839,422.507
36.7729839,286.72499999999997
36.7729839,269.765
36.7729839,252.817
36.7729839,118.683
36.7729839,102.37400000000001
36.7729839,86.237
36.7729839,11.355
36.7729839,8.633000000000001
36.7729839,6.309
36.7729839,613.7280000000001
36.7729839,597.9730000000001
36.7729839,580.865
36.7729839,455.998
36.7729839,439.101
36.7729839,422.171
36.7729839,286.366
36.7729839,269.401
36.7729839,252.45299999999997
36.7729839,119.529
36.7729839,103.938
36.7729839,88.992
36.7729839,12.326
36.7729839,8.426
36.7729839,6.139
36.7729839,620.48
36.7729839,606.22
36.7729839,586.0740000000001
36.7729839,456.352
36.7729839,439.419
36.7729839,422.468
36.7729839,286.667
36.7729839,269.704
36.7729839,252.752
36.7729839,118.576
36.7729839,102.262
36.7729839,86.122
36.7729839,11.14
36.7729839,8.513
36.7729839,6.24
36.8069139,621.0840000000001
36.8069139,606.822
36.8069139,586.649
36.8069139,456.809
36.8069139,439.862
36.8069139,422.896
36.8069139,286.98900000000003
36.8069139,270.014
36.8069139,253.05
36.8069139,118.794
36.8069139,102.47399999999999
36.8069139,86.33
36.8069139,11.498999999999999
36.8069139,8.706999999999999
36.8069139,6.343
36.8069139,614.294
36.8069139,598.525
36.8069139,581.4010000000001
36.8069139,456.419
36.8069139,439.506
36.8069139,422.56
36.8069139,286.63
36.8069139,269.65000000000003
36.8069139,252.686
36.8069139,119.645
36.8069139,104.059
36.8069139,89.063
36.8069139,12.286999999999999
36.8069139,8.605
36.8069139,6.146999999999999
36.8069139,621.053
36.8069139,606.78
36.8069139,586.615
36.8069139,456.773
36.8069139,439.82500000000005
36.8069139,422.857
36.8069139,286.932
36.8069139,269.95300000000003
36.8069139,252.98600000000002
36.8069139,118.687
36.8069139,102.362
36.8069139,86.215
36.8069139,11.280000000000001
36.8069139,8.586
36.8069139,6.274
36.8069139,621.0840000000001
36.8069139,606.822
36.8069139,586.649
36.8069139,456.809
36.8069139,439.862
36.8069139,422.896
36.8069139,286.98900000000003
36.8069139,270.014
36.8069139,253.05
36.8069139,118.79299999999999
36.8069139,102.469
36.8069139,86.317
36.8069139,11.365
36.8069139,8.641
36.8069139,6.314
36.8069139,614.294
36.8069139,598.525
36.8069139,581.4010000000001
36.8069139,456.419
36.8069139,439.506
36.8069139,422.56
36.8069139,286.63
36.8069139,269.65000000000003
36.8069139,252.686
